time,LE_F_MDS,LE_F_MDS_QC,H_F_MDS,H_F_MDS_QC,NEE_VUT_REF,NEE_VUT_REF_QC,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,dewpoint_temperature_2m,temperature_2m,soil_temperature_level_1,snow_cover,volumetric_soil_water_layer_1,forecast_albedo,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,evaporation_from_the_top_of_canopy_sum,surface_pressure,total_precipitation_sum,temperature_2m_min,temperature_2m_max,u_component_of_wind_10m,v_component_of_wind_10m,R_Landsat8,R_MODIS,NIR_Landsat8,NIR_MODIS
2009-12-06,-0.870278,1.0,-29.5548,1.0,2.67557,1.0,3.24295,0.567377,4.83921,0.453632,281.18436002095535,283.25488808294733,281.82998386755526,0.0003009259259259258,0.3181685459894764,0.12164897872517602,-3004723.535757575,5605991.125656564,859377.7995959593,27741290.916363623,-0.001157247010392673,100157.89442649143,0.005687400280225156,280.2810784542198,284.9231346176609,2.2807810491182976,5.051896137741678,,0.07164210526315788,,0.1361342105263158
2009-12-07,-0.502552,1.0,-8.93896,1.0,1.31587,1.0,2.95465,1.63879,4.59246,1.41987,278.5069793318417,280.58147595903273,280.4321813564107,0.0,0.2970939688891272,0.12153353116283759,-1284385.5450505044,2932290.4307070696,2692682.1688888883,25355693.284444436,-0.00032258938584062786,100550.77667817494,0.0017331222542153874,278.67424281264795,282.1263047374378,0.4011725012782446,4.268147945275611,,0.06621903584672437,,0.1780494437577256
2009-12-08,0.0478125,1.0,-37.4344,1.0,3.70666,0.854167,2.83714,-0.869526,4.5237,1.35246,278.1870749725958,279.887654214724,280.0917739277334,0.0,0.30373779964768116,0.12141568666160958,-1868277.4141414138,2191735.0868686866,2589886.009696969,26131691.746666655,-0.0006515612584924454,100937.19485137834,0.0029665919806198967,278.23508941342124,281.85478759149095,2.9294336119886193,1.744404731246357,,0.06374673913043478,,0.18281613520408171
2009-12-09,-0.597708,1.0,0.590573,1.0,2.4001,0.833333,2.83602,0.435911,4.58156,0.494261,279.9558254046712,280.8603507797805,280.2966957040907,0.0,0.2870181803590921,0.12129974706863564,-538106.5171717171,1414305.8965656562,807275.3034343432,28825364.436767664,-0.0001840266880739216,101958.73068372523,0.0007580492653027927,277.3872347128511,282.984398624921,0.31093352475150254,3.283321993583781,,0.06361438618925831,,0.18267174744897963
2009-12-10,-0.606723,0.979167,-41.002,1.0,2.63314,0.979167,2.91395,0.280811,4.74312,1.14838,280.5255013647624,282.27712525518643,281.69311641243564,0.0,0.30491961186983757,0.1211853074094889,-1565397.4375757573,2479381.8052525246,2173321.072323232,27883142.383838378,-0.000518904754308739,102220.10121356793,0.005479047764987937,281.1191358469952,283.93946728947174,4.226107316113481,-1.231669055925876,,0.06423605851979344,,0.17781269296740995
2009-12-11,2.73556,1.0,-26.6451,1.0,1.74162,0.875,2.61542,0.873804,4.55437,1.053,277.87697669160883,279.99522597213377,280.4083620571045,0.0,0.2857231005273683,0.12106979424058635,-808791.5620202017,1512117.976565656,2011121.822222222,26303153.593131308,-4.9689734411059e-05,102758.88032749367,6.903725740952757e-05,277.679800599994,281.69198169130266,-0.17603399180402649,-3.303796546563556,,0.08246705426356588,,0.18948114374034
2009-12-12,1.57042,1.0,-4.06854,1.0,1.50184,0.875,2.20237,0.700524,4.20958,1.06863,274.2897034405537,276.4902356974283,277.8656258387196,0.0,0.277143088960487,0.12095361281951464,-769519.4634343432,760415.1498989896,1895081.4448484844,24904259.1050505,-3.248571333560076e-05,102765.07685349588,6.441352032053061e-05,274.9046175376814,277.5731168373184,-1.7998369683159718,-2.8968098670625513,,0.19090352112676057,,0.27468822937625764
2009-12-13,0.0806771,1.0,4.68813,1.0,0.581562,1.0,1.94038,1.35882,4.02414,1.35452,271.2940092229361,274.7867947891183,276.27313797716334,0.012756421638257574,0.27129257548939095,0.12091152894984844,-1043000.3709090905,773168.3216161613,2419537.0545454533,24129344.532121204,-3.5797340249774424e-05,102447.45530908035,7.553357638133807e-05,273.70436462402336,275.98390329071964,-2.4764991896401343,-2.6552549581174487,,0.18874980079681272,,0.2722996513944223
2009-12-14,1.81479,1.0,-5.73979,1.0,0.844448,0.770833,1.70235,0.857899,3.72515,1.51315,268.5605222582575,272.3474794666534,274.69402408972326,0.03668358388573231,0.26642829317035094,0.12091956110972192,-905824.2193939391,-282816.69494949485,2420260.9301010096,23727239.086868677,-4.919335208456925e-06,102149.86355659456,3.7140256176926836e-06,270.94188813797143,273.71545154301805,-2.4790638714928415,-1.0080682478689582,,0.19151558116232464,,0.2754396793587174
2009-12-15,2.17672,1.0,3.18755,1.0,0.753513,0.3125,1.69773,0.944214,3.60279,1.92075,268.2432581285675,270.41222724452155,273.1667505085749,0.04952196114793769,0.26320574635207045,0.12086841562687597,-281732.98747474735,599086.7684848483,3963172.838787877,18773392.62383838,2.7577764345238893e-05,101874.26454381047,6.798812837311715e-07,268.611880160245,273.33292666040273,-1.6996598266190546,-1.1281352668659455,,0.19441887366818875,,0.2785619482496195
2009-12-16,0.0115278,1.0,-14.8315,1.0,2.40633,0.291667,1.79105,-0.615283,3.62959,1.46871,268.7276676719999,270.99017406527827,272.5033245844471,0.12669874197706227,0.2608922562775788,0.1217660730275692,-203556.901010101,298319.1466666666,2478078.4783838377,21332291.25575757,-1.9471384773049685e-05,101141.78708451701,2.664318589955796e-05,268.26180792606226,273.7990329565182,1.2718363762544054,1.4154274798563427,,0.19740799806107615,,0.277593698497334
2009-12-17,-0.53474,1.0,-11.4736,1.0,1.89564,0.979167,2.00729,0.111649,3.81917,0.894358,269.15415416088155,272.1276496322065,272.75630553068925,11.152928799715905,0.2586356800734394,0.18006641991122901,-423049.0117171717,577535.9345454543,1420492.2973737372,24601266.723636355,-1.0013097727840594e-05,100502.48474694863,0.004368405883860139,271.0081201541784,273.0213943204011,-0.20575912501274132,3.188057295674025,,0.3584735924932974,,0.403614175603217
2009-12-18,0.528594,1.0,-3.87458,1.0,1.42737,0.770833,1.8623,0.434933,3.52862,1.80492,267.1421978454075,269.89982498040496,272.60977987527036,29.05492731678765,0.25657978944104115,0.27448899511548897,-200222.1745454545,950304.0573737369,3459055.5410101,20270978.896161612,4.540827463973651e-06,100979.66446180551,0.00029355413072642357,268.4160964565084,271.7225724407157,-1.546084095701224,-2.3174574792264684,,0.36613093739648883,,0.40935309705200396
2009-12-19,6.02845,1.0,-10.7046,1.0,1.83618,0.8125,1.60355,-0.232633,3.08405,1.89863,260.50723828145544,266.9601671502726,271.7977198005445,29.432222814078276,0.25490635560417807,0.276126206945816,-258483.61212121206,391337.469090909,3857537.0602020193,18339296.58989899,-8.325033040359764e-06,100871.52620357215,4.044402418115839e-05,265.13312360667214,268.9272565806995,-0.1920159923829614,0.02758258652606797,,0.36142732692944674,,0.4055670420669095
2009-12-20,-0.246701,1.0,-31.7619,1.0,3.18738,0.895833,2.20163,-0.985753,3.68391,1.02154,267.9154390600955,270.81324553158936,271.7009146644771,44.01661455045244,0.25378014009006894,0.355328457694789,-603509.344242424,2484504.149494949,1760853.8028282821,22322637.711111106,-1.921331114841229e-05,99710.0108799584,0.004460928419021644,267.8038030728427,273.8836836566346,2.755171101631138,3.531286013567888,,0.36210592911560113,,0.4061913878767803
2009-12-21,-0.558385,1.0,-29.3118,1.0,2.44701,1.0,2.38981,-0.0572036,3.75302,1.54002,269.37903759092586,271.1289782152271,271.95733925148284,55.22362691037983,0.2527595554698596,0.41080655233758906,-181354.34585858582,2408648.2246464645,2872155.921616161,21716710.95757575,-2.9692429898664203e-05,99487.83184928712,0.0005216778498366334,267.9208322667593,273.7027258054173,-0.18195647782348218,3.1472932285090476,,0.3613604504802914,,0.4054735011593242
2009-12-22,-0.13099,1.0,-4.65432,1.0,2.5039,0.9375,2.74506,0.241165,3.98447,1.44515,272.98244051589705,273.64592274110316,272.631963617344,64.16732382417928,0.2617185339622625,0.4438461582143146,106155.82949494946,1452798.6028282822,2715287.3333333326,24601010.056161612,-2.717004900779386e-05,98642.57247941656,0.0026030301745672744,272.4473548812095,275.34733157379446,1.2353578251058401,2.292005862868594,,0.35877105524313585,,0.40265564009262317
2009-12-23,0.506927,1.0,4.29854,1.0,1.3701,1.0,2.78033,1.41023,3.95415,1.55719,271.7285097293018,272.8462812812882,272.7674251777314,63.13301897556292,0.26217915660203095,0.42328916182885756,43858.25939393938,2362247.7010100996,2922461.40040404,22449680.43111111,-7.17630971110228e-05,99413.04131234215,8.013173707897495e-06,270.3233871182528,274.63489538327605,0.44878079327669984,3.2857549897107203,,0.2526584094754652,,0.31570433164128586
2009-12-24,-0.277188,1.0,-2.22844,1.0,1.88027,0.9375,2.79147,0.911193,3.93331,1.35775,272.77406953163006,273.65630503465025,273.1109383389765,60.62822967632048,0.2648187769623316,0.39604788219650267,172660.1171717171,1548151.8626262625,2702215.010101009,24130033.93979797,-1.2773935203299377e-05,98954.77223741314,0.003300644096099968,271.44827593562576,275.4584645527541,-2.06709426714515,0.5673080516262887,,0.28701099077416775,,0.34449759326113116
2009-12-25,-1.96403,0.979167,-28.5465,0.875,3.48039,1.0,3.04685,-0.433537,4.14628,0.544998,274.5598205317229,275.72940844988574,274.1037788655702,44.79846396911826,0.3341085755062424,0.3199516218385159,-721586.9547474746,3227900.1389898984,1045101.6088888885,27153246.628282823,-0.0003952263803644612,99179.4453163799,0.013481904373592405,273.7928902859157,277.29165188567805,3.9474472508125427,0.3615477684451272,,0.16699579198094477,,0.25100866640284913
2009-12-26,-0.511927,1.0,-25.3017,1.0,2.6541,1.0,3.17598,0.521873,4.30657,1.82716,274.2563039662781,276.40474578857413,275.06460725932004,23.019383121580375,0.31193671525126754,0.2194419960297568,-797444.0044444442,4491351.905454544,3681298.677171716,22396616.101010088,-0.00022130865603685372,100390.49625243313,8.113090869252999e-05,274.26207131125705,278.8974664923157,2.362746578145909,4.356134660428622,,0.12055691374078892,,0.22807999999999998
2009-12-27,-1.24615,1.0,-30.7767,1.0,3.87023,1.0,2.99671,-0.873525,4.31602,1.17645,275.15552582557746,277.30162505178737,276.24709822914815,10.06684933646359,0.3058573317608046,0.1619939486312394,-1110549.168484848,3760359.7002020194,2198743.991919192,24804663.601212114,-0.0003176719223083268,99938.20711660876,0.0011202413445771337,275.53696519023225,279.51780282068734,3.393664573707964,3.9383289042225584,,0.11964380798709154,,0.21825187250996014
2009-12-28,1.14345,1.0,5.09714,1.0,2.32359,0.6875,2.78182,0.458229,4.29037,1.37541,275.0564237924697,276.3435357311518,276.1613038427179,3.6555581038247045,0.297161872940834,0.13515103218293045,-691539.5579797978,1716648.0929292925,2701687.576565656,24612904.85252525,-0.00023613343711453245,100362.88891729795,0.0004906672509210611,275.1729207048512,278.0888400453509,1.2253669531818987,1.3624665123204185,,0.08352912371134018,,0.19058283170835097
2009-12-29,0.115938,1.0,-0.114323,1.0,1.03302,1.0,2.1813,1.14828,4.01029,0.464081,274.16307097797835,275.0398710637461,275.2232545049905,2.7667615444812697,0.30498029972166313,0.1315605526968134,-539298.3757575755,1055371.5337373735,856427.9911111109,26089703.3531313,-0.00019860268711592206,99682.94267124367,0.01100626081400311,272.98636749575826,276.5267272178571,-3.0337308125062408,-0.007292361789279516,,0.07439249341527657,,0.18286429809358754
2009-12-30,0.725677,1.0,20.0902,1.0,0.762201,0.75,1.58302,0.820819,4.11833,0.516995,276.76891782921166,277.0975051520247,276.7276779971138,1.532494262284301,0.32709380397090193,0.12688878031654488,-295857.326060606,137133.51353535347,758944.8775757574,28278477.07191918,-0.00019143981953160928,99109.53366155038,0.006334312387231478,273.6436005440143,279.670034790039,-0.7922658667259344,-0.7859888897520122,,0.08024541631623211,,0.1857229651162791
2009-12-31,-0.22224,1.0,3.7216,1.0,0.961611,1.0,0.987611,0.0259996,3.87815,0.455188,271.72715096367716,273.0535285965119,274.4971630581941,8.714408587831437,0.3148044416639538,0.1559124896187423,-1354728.9276767673,229084.1519191919,713589.3761616158,26421894.21494949,-0.0004548576222074151,99469.72950599744,0.004325047038897292,272.57874216715487,273.64561581698325,-1.9105506054399786,-3.133963975023339,,0.13129364891518736,,0.23233503507404515
2010-01-01,2.07002,1.0,9.11369,1.0,1.36387,1.0,2.2879,0.924026,3.13889,0.767625,268.8817913253218,271.9717315969241,273.5852321370442,15.206244985663924,0.2937920189546012,0.18187437043609941,-1059718.099393939,1246909.8755555553,2990474.684444444,21461978.1660606,-7.82960931761096e-05,100030.69202270095,0.00014298311387649687,269.13123210560184,273.90102534130364,-0.9999064864855421,-3.1015866595566863,,0.14835590694292977,,0.23544397830018074
2010-01-02,-0.241985,1.0,-0.901208,1.0,1.83583,1.0,2.25504,0.419214,3.10839,0.668064,270.38182080458307,272.1956477797793,272.7452589478155,17.10896594525989,0.2861195338856089,0.1899515236213,-244134.86626262622,908236.7878787876,2989297.739797979,22315582.531313125,-8.500393179028921e-06,101332.17468815761,0.0023158820770184524,268.41750910595204,275.1731423333678,2.0457304482508185,2.17716744816263,,0.1668234012147195,,0.2507398440269407
2010-01-03,3.17952,1.0,1.95112,1.0,2.57149,1.0,2.03639,-0.535099,2.52324,0.748665,268.1297932909313,270.1411271626378,272.7674748476585,40.05745319404986,0.2811649560125587,0.3016463559021175,-239126.22545454532,582418.7612121211,4151598.3555555544,19950837.545858577,-3.927919618559605e-05,102011.07853699755,0.0020847879002973612,267.4215775707513,273.20806407889927,-0.2727171043113425,-1.5278671085473259,,0.2665875909878682,,0.3323990715268224
2010-01-04,1.23746,1.0,-0.233425,1.0,2.16841,1.0,1.83628,-0.33213,1.5578,0.2514,268.21337543269186,269.7434534500584,271.9854038402929,41.864339439315025,0.27654172017518114,0.30886359370931327,-166065.1074747474,128386.38383838382,3420538.956767676,21828052.272323225,-1.6435901587358618e-05,101613.57934836646,0.0002359505313815492,265.8701715581103,272.5211257687963,1.283779502348466,1.9552359338882388,,0.3076223315669947,,0.37074239212717636
2010-01-05,1.11909,1.0,-6.9804,1.0,0.937488,1.0,2.08007,1.14258,1.36755,0.302279,270.07958666329426,271.3359840978756,272.34943443221266,43.0208533577967,0.27296131853302713,0.30907439518569385,112053.2222222222,1277508.4290909087,3165291.4359595943,21672125.869494945,3.0552235930556e-05,100532.2293840751,4.1826225790143746e-05,267.8377843313506,273.47538109673377,1.3720859970227628,2.0232547062896313,,0.309902524341868,,0.3695194374323837
2010-01-06,-0.180391,1.0,-4.24997,1.0,1.88109,1.0,1.7307,-0.150384,1.34673,0.183871,268.0168575266314,270.02559725700394,271.9143770671292,43.06370779737477,0.2696877038358437,0.3058844689308643,-110264.5446464646,-15098.04929292929,3249894.966464645,21127002.93737373,-2.5424630465832613e-05,100277.4574314762,6.629479051840425e-05,268.1718750184954,272.3981577308731,0.14195183391121494,1.0675004785711113,,0.31446920903954795,,0.37112266619519085
2010-01-07,2.9752,1.0,5.63143,1.0,2.06,1.0,1.63204,-0.427959,1.21727,0.372149,265.69698993259,267.61724311905664,271.69617936850386,45.76407917061236,0.26681871870150065,0.3169901648626634,-72971.21858585856,208683.5515151514,3959626.0064646457,19766162.92444444,-1.248550008643757e-05,100885.94875874631,0.00036837527536987967,262.08073827570126,270.997096150716,-0.5755608915078518,0.7597606895266958,,0.3030394405594406,,0.3641775524475523
2010-01-08,1.09625,1.0,28.072,1.0,1.73129,1.0,1.52572,-0.205579,0.848073,0.183676,265.10533565277194,266.9527816672276,271.1702834612913,46.177096781618246,0.2642838338729909,0.31663012258144024,-489789.9919191919,903988.8905050502,3506142.419393938,20532838.941818174,-3.201319243420254e-05,101846.69863281248,6.44958862150558e-05,261.60146058978455,270.753654409081,-2.598935297185724,-2.9429677235478096,,0.3103436974789916,,0.37001015406162463
2010-01-09,-0.453113,1.0,77.214,1.0,2.23577,1.0,1.63838,-0.597383,0.565479,0.0563095,268.2543932378492,270.92553326950326,271.62835669238154,49.00623291837646,0.26205633735014516,0.3318537441378942,-1495702.3919191917,1735822.4751515144,1974657.9393939388,24415021.74949494,-2.6210709616090303e-05,101669.59040193602,0.0019854453597405934,269.56602620442703,272.1206667073567,-3.5414942743320648,-5.227664650024386,,0.30892062324929964,,0.36837913165266106
2010-01-10,0.301688,1.0,-6.69879,1.0,0.606855,1.0,1.57847,0.971617,0.253237,0.0128656,269.30943890195897,271.5032439602424,272.0954680828774,56.58106624513361,0.2599645148383246,0.3717583861035178,-672731.0262626262,1228692.5519191914,2549604.5898989895,23846459.35111111,4.9953503214349634e-06,101466.73927089905,0.0007216378116374534,267.94301866935956,272.7202132469716,-2.4399939951431064,-1.9947828380668198,,0.3068068715469613,,0.3658572513812154
2010-01-11,0.494655,1.0,1.89446,1.0,0.892958,1.0,1.42783,0.534871,0.18038,0.0369077,270.17960672706056,271.49032173002604,272.1309579598782,58.02415519123526,0.25805252781620724,0.37402392905080045,-139484.92040404034,465038.31999999983,1609000.3159595956,24952679.61050504,6.665011322257494e-06,101747.07187552605,0.0003421458149946512,266.70298339535475,273.8464808300287,-1.0440513633959216,-1.3720670321814536,,0.2780360326641714,,0.341038668025824
2010-01-12,-0.259644,1.0,15.1546,1.0,0.513192,1.0,1.33014,0.816952,0.363132,0.130556,270.0104819609259,271.4945658589372,272.3293943758363,59.45372522424766,0.25625847299492316,0.37442566318957976,-607305.3971717169,584543.6589898989,2234950.092929292,24671511.908686865,-1.6697801536682878e-05,101180.38745863581,0.00015719738863336627,269.788757484513,272.3288129155322,-2.4522159507057877,0.2847969283800734,,0.28336994614003586,,0.34256730010756536
2010-01-13,-0.546214,1.0,5.6575,1.0,0.854693,1.0,1.38423,0.52954,0.726903,0.396782,270.4847781852439,272.3490981837313,272.3091581322769,61.121206843828894,0.25543854723073006,0.38068531413785234,-560818.6868686867,1850128.9228282825,1949168.9292929291,24241646.241616156,-9.569431645701628e-06,100205.23344999472,0.0011173901473632963,270.3910049345998,274.2426215647687,-2.6747887749463213,1.2445729228061457,,0.28228873596522996,,0.34196090415913205
2010-01-14,2.03938,1.0,12.8979,1.0,1.16632,1.0,1.71811,0.55179,1.79854,1.43013,273.22104355577665,274.0043350949271,272.87549682719936,56.565498359243456,0.26756081038452556,0.35616569564611916,505449.31474747456,1662207.9280808077,3658919.4795959583,23406807.674747467,7.047027913909967e-05,100614.00017111211,2.4852099103660434e-05,269.67567410555745,276.874072123826,-2.085533244842632,0.9231447443175392,,0.28037249084249083,,0.34084326993416253
2010-01-15,0.106896,1.0,-1.9475,1.0,1.72689,1.0,1.70975,-0.0171384,1.91462,0.787932,272.0449834100484,272.7735683343546,272.7717061057556,47.39195264822705,0.2737258853334368,0.31356760541510187,200851.91838383838,703215.1466666665,3274990.4597979793,24262099.2650505,1.0257092577339419e-05,101871.99491306288,3.341666945045583e-05,268.62144536490376,276.3984924501361,-0.22767302355782343,1.8193579624959513,,0.23553655774830148,,0.3080395664833386
2010-01-16,-0.554856,1.0,9.0244,1.0,0.0541097,1.0,1.93484,1.88073,2.41181,1.08391,273.74273349158284,275.3379827523793,273.40931358260343,36.18556094802187,0.29568915935477824,0.26513213738786545,-732374.955151515,2534366.7943434333,1500177.6387878784,26490495.400808077,-0.00020856982586209215,101276.29685349588,0.00914472095902646,273.9489998557351,277.1920458676115,-1.5918929956095786,3.3569354594676977,,0.10062316309719935,,0.2126134431630972
2010-01-17,2.44417,1.0,-4.04821,1.0,1.84924,1.0,2.3107,0.461459,3.6665,1.71947,276.8678653439608,277.84080994602795,275.1062262823445,18.463448235611317,0.32150379206596386,0.19662951645645171,-194636.51232323225,2315522.154343434,3583857.7010101,26192263.216969687,-0.00022506509634731987,101289.74889684602,0.003473173454622132,275.70621877959275,280.1050415100714,3.0008312393599477,0.5076656288410276,,0.09012348458607551,,0.2057202286110149
2010-01-18,-0.212546,1.0,-19.6577,1.0,1.96834,1.0,2.30792,0.339577,3.21978,0.908513,276.2403546350652,276.6407266268746,274.87167730466285,8.050468092382154,0.30151401378490295,0.15502371795839226,454336.117171717,1498199.0092929287,1937738.7797979792,26073937.877575744,9.080607707452291e-05,102368.18907012833,6.839100158575808e-05,273.1931874531446,279.2159800458195,2.161045236475138,1.8947210463610555,,0.06188507413509061,,0.18351802306425039
2010-01-19,0.989151,1.0,0.618654,1.0,1.56751,1.0,2.36679,0.799281,3.53076,1.1124,277.24084515838103,277.5314815089677,276.5514638729929,3.228230892913509,0.29530531205713545,0.13623437924285473,-41881.42707070706,320262.1567676767,1284217.5296969695,28453507.7830303,-8.229158197840052e-05,102149.52318707907,0.00042766051149732833,276.4956061592487,278.3495701182971,0.3441590621896865,0.21428856191410353,,0.057535292269013175,,0.1772692017598994
2010-01-20,2.98578,1.0,12.5764,1.0,-0.377919,1.0,2.21796,2.59588,3.52391,2.15531,274.26518013976624,275.7852607773288,275.7814999312583,2.0171745120475584,0.2861557559132174,0.1316304548523116,-990962.0218181816,582193.6452525252,2344907.4424242415,26314713.061414134,-0.000297853054873871,101343.87070220432,3.5627922936139775e-05,274.5565935200392,277.1449196956133,-2.8399894242334836,0.8373802598317462,,0.057641074795725944,,0.17748227529855432
2010-01-21,1.00483,1.0,2.37452,1.0,1.54143,1.0,2.21533,0.673903,3.90585,1.35865,274.01339984726815,275.8344884835187,275.70500837460906,1.3343722544454963,0.28035380379519476,0.1290360466035879,-466403.90464646445,221537.8294949495,1361433.2048484844,27247843.019393932,-4.4539736753160285e-05,101899.099435172,0.00029444927217984427,274.7401838021326,277.00994243583284,-1.3883796293727475,0.6299919770622894,,0.05776750471401633,,0.17762752985543673
2010-01-22,4.95079,1.0,15.2924,1.0,1.47721,1.0,2.21191,0.734694,3.93377,2.09124,274.7535057684387,276.61076503175667,276.23500742568694,0.9647149884259256,0.27636509956334165,0.12772894976585347,-967904.9026262623,298889.5329292929,4085922.027474747,25814081.958383825,-0.00012383879077705465,102222.4958856797,2.3450032583673177e-05,274.32170499551165,279.17002617730026,-1.1453109730935658,2.138801716778816,,0.05788500942803269,,0.1777992143306096
2010-01-23,0.754945,1.0,2.70668,1.0,1.09192,1.0,2.0692,0.977283,2.82926,1.07943,274.2120389459269,275.77939760664094,275.9533954651187,0.9435332327178028,0.28157988101946374,0.12758768097958473,-599696.3943434343,379269.6452525251,996659.7713131311,27231673.379393935,-0.00011330399304778888,102069.17466073495,0.005645639017964665,274.0047915063722,277.14195080073193,-1.453787434382069,1.7748780419449204,,0.057094154619736,,0.17575216844751726
2010-01-24,1.17705,1.0,3.59714,1.0,2.04243,1.0,1.89367,-0.14876,1.23168,0.389671,274.0163472742664,274.72019592567716,275.411778708307,10.994788986873946,0.29424606079204313,0.16685780692099264,-532981.8593939393,-238431.70020202018,1694811.6840404032,27043430.481616154,-0.00019965591943926276,102174.68499717221,0.0010830235359825598,273.46089838201345,275.99965053365685,-0.6126840050694116,-0.13357153757654047,,0.05735232558139535,,0.17611712759270898
2010-01-25,1.10694,1.0,8.22629,1.0,1.10529,1.0,1.86123,0.755937,0.96802,0.0836716,270.9826366722543,272.77549948310195,274.2196244673294,10.059352690314599,0.281613619512179,0.16244657098111823,-943661.4012121209,-429991.70343434333,2302319.6145454543,25399226.16686868,-0.000229896931259921,102869.7560782302,4.895670251076495e-05,270.96537635263763,274.40483445292756,-0.7206273905757297,-1.8781231368350655,,0.05761904462602137,,0.1764558139534883
2010-01-26,3.04397,1.0,37.5567,1.0,1.01793,1.0,1.63646,0.618524,1.26789,0.14844,264.26041381168034,269.1665044099954,272.9453013014873,9.86217980587121,0.27460469178479113,0.16221689112697682,-753541.7656565654,-1028851.1959595956,6008529.270303028,19269401.568484843,-4.3173147873444976e-05,103778.69052747524,7.591759111008541e-06,267.01850497159074,271.54914002697865,-2.212537453648217,-2.261128016786542,,0.05897618895627193,,0.1783106287902968
2010-01-27,2.17183,1.0,-9.07266,1.0,2.64671,1.0,1.98926,-0.65745,1.91535,0.0769984,266.1122920360629,270.99232412087787,272.1922123222478,10.211110272648357,0.2730728974005187,0.1644518047924269,-364281.3341414141,119210.8864646464,2129863.009292928,23953616.42868686,-1.5446192425007766e-05,102651.27444891621,0.002623152871313189,266.68714557994485,277.0630243043225,2.3705244301946875,1.1440902977599838,,0.05812144909032875,,0.17677721034152563
2010-01-28,-0.150956,1.0,-31.1005,1.0,3.16532,1.0,2.89454,-0.27078,3.1244,0.140441,273.8700120446818,275.4990051418522,273.34647458009033,8.604984611742422,0.2934122952547939,0.15763080612063304,-1423693.1062626257,2917079.4715151507,4248641.452121211,24022628.289292928,-0.0005757605749172995,100684.00558626628,0.0027781338682366552,273.56695955526936,277.3165874196062,3.6285201892788557,-1.7236243570693812,,0.05828151931056493,,0.1770107245451644
2010-01-29,0.225939,1.0,-32.7013,1.0,3.15502,1.0,2.88837,-0.266654,2.96055,0.0922554,273.53511009755755,274.57689661327834,273.98790020233037,8.311259683422769,0.31728695686417396,0.15653303829075055,-711154.4428282826,1924354.1317171708,805357.935353535,25774662.351515144,-0.00028862905961395504,98833.78015657878,0.008993616138380393,272.4468543220288,276.0960256711401,3.0991303581982743,0.1457290830836954,,0.05798767416934619,,0.1734253662022151
2010-01-30,3.26666,1.0,-18.5538,1.0,1.84732,1.0,2.67734,0.830017,2.60547,0.394528,270.0920079377042,273.3443989092894,273.4674668285742,13.482705949468645,0.29749065437702216,0.1780716935927769,-1807450.6440404034,1586294.6084848477,5728305.47272727,22015367.081212115,-0.00029403866221657893,99383.64361038769,0.00251709012539892,271.70488162878786,275.10884184249716,2.968655556781525,-1.7952846149483106,,0.05823787066809574,,0.17386659521257597
2010-01-31,0.975261,1.0,-23.6412,1.0,3.03265,1.0,2.76331,-0.269334,2.78722,0.386382,270.9895617439449,273.3070097918783,273.424428289651,24.8221027823811,0.28767418922398624,0.22759506996451348,-1148122.5503030303,2078486.7119191913,5711237.231919189,20934588.42626262,-0.00014009361484586589,100278.15319030143,0.002068227104522741,271.7158599730211,275.6157694622001,3.6280299556295468,0.9095809956271237,,0.07128105263157893,,0.17291013157894736
2010-02-01,-0.105847,1.0,-31.1981,1.0,2.64893,1.0,2.6529,0.0039659,2.65477,0.33525,271.5211915023238,273.30105751602736,273.3182687786371,36.64477008036089,0.28875477338078037,0.285724715120551,-862175.6791919187,2342354.0638383827,4212259.40040404,22269979.343030296,-0.00020017171673702468,100848.39632049661,0.002734299179099073,271.39032561947596,276.2023721159346,3.646782388141259,0.34086947553486924,,0.06857616822429906,,0.17001985981308407
2010-02-02,-1.9944,1.0,-38.4254,1.0,2.42131,1.0,2.75899,0.337677,2.90049,0.161459,274.5854769034337,275.55929808568465,273.9260957444315,33.13100410024725,0.3164045003768972,0.2698611341776821,-238786.54949494943,3350118.8032323224,1017167.7890909088,26167275.63030302,-0.00028038495361353406,100561.66930562128,0.011086829195369683,272.20691989783074,279.2176000236741,4.147857407078598,3.1854198187047786,,0.06836137339055795,,0.17481802575107291
2010-02-03,6.35513,1.0,-1.5035,1.0,3.1437,1.0,2.62775,-0.515957,2.58189,0.684029,273.4856705819075,275.6018691831645,274.9632615710428,13.838988896122679,0.316735829825353,0.18290926256583942,-1346485.607272727,883439.73010101,5205279.263030302,24547589.29979798,-0.00035874098087802065,100798.78790377734,0.0007146999907148931,273.7679868016098,277.55282315957413,1.7839200304333205,0.6032034040701509,,0.06845203862660944,,0.17476448497854075
2010-02-04,0.4169,1.0,-3.97944,1.0,1.89671,1.0,2.94306,1.04635,3.37868,0.703307,277.23445116473357,278.6086931283866,276.9209703942501,6.326001749263466,0.30646220557216036,0.15107777732979463,-693570.9478787876,2237195.2048484846,3122115.785050504,26203446.41777777,-0.00027363614696595395,100871.21830814653,0.0005583245676134904,275.6004621347754,281.3601381367384,0.22653325193257443,2.9584292132445045,,0.07720261437908495,,0.14219281045751633
