time,LE_F_MDS,LE_F_MDS_QC,H_F_MDS,H_F_MDS_QC,NEE_VUT_REF,NEE_VUT_REF_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,RECO_NT_VUT_REF,RECO_DT_VUT_REF,NDVI_Landsat5,NDVI_Landsat7,NDVI_Landsat8,NDVI_MODIS,NDVI_Sentinel2,EVI_Landsat5,EVI_Landsat7,EVI_Landsat8,EVI_MODIS,EVI_Sentinel2,NIRv_Landsat5,NIRv_Landsat7,NIRv_Landsat8,NIRv_MODIS,NIRv_Sentinel2,kNDVI_Landsat5,kNDVI_Landsat7,kNDVI_Landsat8,kNDVI_MODIS,kNDVI_Sentinel2,temperature_2m,soil_temperature_level_1,volumetric_soil_water_layer_1,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,surface_net_radiation_sum,surface_pressure,total_precipitation_sum,VPD,co2,FAPAR_MODIS_PROD,C3_LUE,IWUE,C4_LUE,C4_RATIO,KOPPEN,DEM,YEAR,MONTH,LAT,LON,FAPAR_Landsat5,FAPAR_Landsat7,FAPAR_Landsat8,FAPAR_MODIS,FAPAR_Sentinel2,IGBP,El-Nino-La-Nina,GPPm,RECOm,NEEm,LEm
2002-02-01,9.033707500000002,0.9851190357142857,-35.20864928571429,0.9873511785714285,1.0701683464285714,0.9747023571428571,0.8149713482142856,1.594056964285714,1.8903842857142863,3.6762075000000003,0.2812553297056455,,,0.6699925320384071,,0.16671924476231323,,,0.24409905192907103,,0.06952077237249912,,,0.09939228990210024,,0.10532136436387031,,,0.42113013707231106,,7.10502400145494,6.728689639406566,0.2987736475312864,64.36203163914273,298.0399714183835,8.559330225337124,1009.3746289747361,0.004624647550281552,2.249989989813737,,,,,0.12350137568268509,13.165573536134064,15.0,13.48312370239969,2002,2,51.30761,4.51984,0.08339905595289153,,,0.18012381491133878,,5,2,,0.9379779813731696,,2.882462655771351
2002-03-01,10.125662451612904,0.9966398064516129,8.141748096774196,0.9973118387096774,0.15870159677419357,0.9704301290322581,2.038275290322581,2.7232884838709683,2.525630322580646,3.526200645161291,,0.6001059300161449,,0.6127182069541931,,,0.26402372748180336,,0.25273913942483295,,,0.10928049169430604,,0.10329356317425616,,,0.34634253628483747,,0.35888126668556336,,7.458646830888814,7.530002472132589,0.2686373246152431,117.09199673755673,294.5364171318923,45.80383233719723,1016.2065056545163,0.0015521848866125358,2.3721541762894547,,,,,0.13157492129771978,13.165573536134064,15.0,13.48312370239969,2002,3,51.30761,4.51984,,0.2050296593522542,,0.19092392428104119,,5,2,,1.0505857369722624,,18.468688950519308
2002-04-01,16.121377666666667,0.9944444666666666,28.999959333333326,1.0,-0.3516593392000001,0.9937500333333333,3.093677433333333,3.4366693333333327,2.8335803333333325,3.1439363333333334,,0.5219525200030135,,0.6004297483037131,,,0.2578545784579682,,0.2930967140250781,,,0.10820507571881932,,0.12529914869359587,,,0.2717117817888942,,0.34572779621548666,,9.472385728615517,9.919012052953386,0.2073506429867043,177.63568986001994,294.5192717061042,84.91540123718697,1014.1642945489174,0.001576420737962555,3.603785491349088,,,,,0.1753776561454832,13.165573536134064,15.0,13.48312370239969,2002,4,51.30761,4.51984,,0.19731822307246027,,0.2413708925313476,,5,2,,1.7425061542336135,,36.29337693141096
2002-05-01,26.338403548387095,0.9932795806451613,28.255148819354844,0.9959677741935484,-1.294104516129032,0.9879032580645162,4.786929677419356,5.022776451612904,3.4710335483870978,3.8172690322580656,,0.49234466914230507,,0.7200629818075379,,,0.2831611453764637,,0.41260771529593127,,,0.12280591509917942,,0.19636077512598135,,,0.23776445308357358,,0.47679490536557395,,13.60263548927139,13.927911923813342,0.24131235472164433,191.56508061544352,328.15102972376076,105.74399250200983,1011.6864506355554,0.0023589637007054988,4.052285170339219,,,,,0.2536525228811592,13.165573536134064,15.0,13.48312370239969,2002,5,51.30761,4.51984,,0.2289514317205796,,0.39075964411991404,,5,2,,4.198569072514976,,65.98930828266973
2002-06-01,31.332449666666665,0.9986111,32.45799566666666,0.9986111,-2.07837645,0.9958333333333333,5.796702333333333,6.8766663333333335,3.717228333333334,4.775844000000001,,0.6535408436442567,,0.7657800225928465,,,0.3275677351112697,,0.46778564044539767,,,0.14459191192475465,,0.23088088613874155,,,0.4029297679308768,,0.5272922934426302,,16.775730086047183,17.277620026773548,0.2140173739552095,213.7456538570893,345.83693877774647,123.33973839179815,1013.899919170897,0.002252218940854548,5.257620151729087,,,,,0.30322530974924977,13.165573536134064,15.0,13.48312370239969,2002,6,51.30761,4.51984,,0.2844596688890871,,0.45973205055674704,,5,2,,5.99805144076696,,89.97054467979295
2002-07-01,31.768358387096775,0.9932795806451613,22.526299683870967,0.9952957419354839,-2.055910870967742,0.9838709677419355,6.447663548387096,6.760347096774193,4.410164516129032,5.099559354838711,,0.7612789496192639,,0.7308160039990946,,,0.36603121038137326,,0.4305322671479771,,,0.16625455372121772,,0.2072016706298908,,,0.5223351123145749,,0.48858370548800345,,17.666602537499607,18.10610681403088,0.22320234210661827,193.1236409290033,357.99664116644334,113.53438243718993,1012.9141433315215,0.002752580263080088,4.959079837461519,,0.6907097327119825,,,0.3154931195799436,13.165573536134064,15.0,13.48312370239969,2002,7,51.30761,4.51984,,0.3325390129767165,,0.4131653339349714,,5,2,,5.501778208841536,,78.88658943083634
2002-08-01,31.164813548387098,0.9744623870967742,20.641673322580647,0.9993279677419354,-1.965904258064516,0.9778225806451613,5.7735993548387095,6.8573183870967735,3.849034838709678,4.7761848387096775,,0.5821152765824045,,0.75357744065994,,,0.23588979881828714,,0.4228445905341391,,,0.09442323918411671,,0.2013269278360889,,,0.3264576579796737,,0.5137908049367721,,18.620315712789612,19.226691026344717,0.23994679524842327,162.96648123755472,364.2207901290382,89.93726233542787,1013.3512409525144,0.0040764231724449195,4.482286964655678,,0.4480845251486421,,,0.32782446177579166,13.165573536134064,15.0,13.48312370239969,2002,8,51.30761,4.51984,,0.16986224852285892,,0.4035557381676738,,5,2,,5.56788094474538,,66.12331748745588
2002-09-01,25.545553333333327,0.9729166666666667,12.829484089999998,1.0,-0.9453453833333331,0.9388888666666666,4.442002666666666,4.719882666666668,3.492008333333333,4.660044999999999,,0.6000192000520673,,0.7466998306714543,,,0.3097456338432557,,0.3753510905843021,,,0.13864657939691988,,0.17188299972910467,,,0.35926101352972667,,0.5061605360735983,,14.81133303964869,15.277951184701903,0.22188628626351395,127.36904941208071,333.9135343795983,54.60068672742428,1017.917407293398,0.00129684272486634,3.793142187274727,,0.6389304461942257,,,0.27361802403370383,13.165573536134064,15.0,13.48312370239969,2002,9,51.30761,4.51984,,0.2621820423040696,,0.34418886323037756,,5,2,,3.768015246523408,,36.21658074626637
2002-10-01,12.007757741935489,0.9831989677419355,-15.627622903225804,1.0,0.4100641967741936,0.9717742580645162,2.1787859032258057,2.5396118387096767,2.5828141935483875,3.4204474193548378,,0.5188744679960239,,0.6987590212603461,,,0.19726618689924058,,0.3372178326182167,,,0.07521482473704376,,0.14972169015493747,,,0.2629088678631785,,0.4529294415840633,,10.692294217007387,10.940920710020317,0.24185071175580322,77.41570078338455,316.4312063294233,18.747783488725002,1009.8166606005873,0.001819324388679797,2.6012995619124997,,0.530028125928602,,,0.20011507737055959,13.165573536134064,15.0,13.48312370239969,2002,10,51.30761,4.51984,,0.12158273362405073,,0.29652229077277087,,5,2,,2.4783274847425556,,9.390255808312384
2002-11-01,4.413944776666668,0.7381944233333333,-15.860247999999997,1.0,1.4767942666666667,0.7194444333333333,0.8597112766666665,1.0785891666666665,2.317466666666667,2.7349003333333335,,0.24602670485955386,,0.6200890681385824,,,0.11876548494361693,,0.2329542266795725,,,0.048306984414456536,,0.09399482125222232,,,0.13004236608093625,,0.3682879109664891,,8.513883661828796,8.468774110068326,0.2883702104613434,40.76681929978797,312.30646642146763,-4.414847013011092,1005.8039316250832,0.0034756485927294606,1.313173916849948,,0.3084548500319081,,,0.15498937543859215,13.165573536134064,15.0,13.48312370239969,2002,11,51.30761,4.51984,,0.02345685617952115,,0.1661927833494656,,5,2,,0.9406558479028143,,-1.2759441823175859
2002-12-01,2.159257548387097,0.7741935806451613,-16.798093225806454,0.7896505483870968,1.2228731290322583,0.8084677096774193,0.5215412645161291,0.21255699935483874,1.750849193548387,2.007155193548387,,,,0.5730972062199048,,,,,0.2150340190814823,,,,,0.08426281216396193,,,,,0.3187475913650542,,3.9776699833327176,4.0732699365533325,0.2879658422369617,22.74867149451504,300.2261753523888,-11.455539290667659,1013.3682192465862,0.0037289753275904303,1.0005536042832444,,0.25814101524489125,,,0.04713912098709982,13.165573536134064,15.0,13.48312370239969,2002,12,51.30761,4.51984,,,,0.14379252385185287,,5,2,,0.4125306364949061,,-1.2759441823175859
2003-01-01,,,,,,,,,,,,0.6214266657920288,,0.5565422159923189,,,0.25490175266479326,,0.21013946637701403,,,0.10431125850225358,,0.0815813877497873,,,0.36805468224234966,,0.3003019666716072,,2.5291471156781262,2.59267344447752,0.28156205949713925,35.40007593769233,278.9606249909488,-13.894206119795792,1013.8100531436039,0.0023590157733526635,1.1439058333381469,388.49108298867816,0.30829593450072357,0.21974106856221984,72.42876046005468,0.008748711078900894,13.165573536134064,15.0,13.48312370239969,2003,1,51.30761,4.51984,,0.19362719083099156,,0.13767433297126752,,5,0,-1.5324812545962547,0.2776143679079356,1.8100956225041904,-1.2759441823175859
2003-02-01,,,,,,,,,,,,0.5153701556001389,,0.5275335772846238,,,0.2239076231903484,,0.20593575084521454,,,0.08889585567422098,,0.07943125668865943,,,0.2633860062538555,,0.2714251111669182,,2.192696710258961,1.9447389129080364,0.26304841917257227,86.34752372785394,258.7792993043864,11.119268301132598,1019.1279059540715,0.000879879507906476,1.59040566831708,399.2702708552753,0.45430912757748665,0.21558884794063987,84.25912612404706,0.0,13.165573536134064,15.0,13.48312370239969,2003,2,51.30761,4.51984,,0.1548845289879355,,0.13241968855651817,,5,0,-0.7346212906445235,0.22165462687210655,0.9562759175166301,1.9336474662607792
2003-03-01,,,,,,,,,,,,0.5745945177545227,,0.5171895119593396,,,0.24256671750502326,,0.2176190227194001,,,0.0979116409773557,,0.0852759048960788,,,0.31915231415271555,,0.26131027032520643,,7.6732507064435875,7.5635602020929324,0.24001499867535073,136.14533171605268,282.97404715826116,50.07508607259872,1021.8428977724571,0.001113896277962152,2.6484431423772143,397.3318453160146,0.4692172853393326,0.2523663375056679,79.7979036513369,0.13641895186110284,13.165573536134064,15.0,13.48312370239969,2003,3,51.30761,4.51984,,0.17820839688127907,,0.1470237783992501,,5,0,0.8166550832807519,0.6847224065455683,-0.1319326767351836,15.41699229969717
2003-04-01,,,,,,,,,,,,0.5835685568461647,,0.5738219054422249,,,0.2669372193248871,,0.28017725834983503,,,0.11070210255566777,,0.11863886542778948,,,0.32797034092961563,,0.31880736402018145,,10.204538898429426,10.489235727791783,0.17732520052292255,188.36014621523873,294.68211330839245,90.03409301538002,1015.2558611470824,0.0016501113414470708,4.953516006174056,390.7068063464317,0.543886121377685,0.255259121320715,87.11233566630577,0.1903870943668086,13.165573536134064,15.0,13.48312370239969,2003,4,51.30761,4.51984,,0.2086715241561089,,0.22522157293729378,,5,0,3.33317602569568,1.6715879295895952,-1.661588096106085,36.637000615750075
2003-05-01,,,,,,,,,,,,0.6978126355140227,,0.7306901900411917,,,0.3392899079269568,,0.43900107201621524,,,0.150764807866504,,0.21284482275725208,,,0.45184054980544164,,0.4883430115217238,,13.772571622090853,14.055414570451713,0.24602301652596945,198.4451118321807,327.54750427060327,110.00255663447422,1015.1341755706212,0.00293061729372714,4.353058352707389,389.9495849830735,0.5984598800149982,0.2672707575516015,72.40758572205856,0.25654001753221706,13.165573536134064,15.0,13.48312370239969,2003,5,51.30761,4.51984,,0.29911238490869596,,0.42375134002026904,,5,0,7.5894598695585165,4.686500047980446,-2.9029598215780705,70.40093494887705
2003-06-01,,,,,,,,,,,,,,0.7559460987333068,,,,,0.4693061599767562,,,,,0.23244993540337397,,,,,0.5164204302590664,,18.93144148400811,19.734185098136365,0.17558069591757688,243.61156157064462,347.6461653479235,136.78040032089618,1014.3356021850226,0.0018829421854359711,6.792825734415534,389.31106849580993,0.6350403074615673,0.26048718500922274,67.97061786919535,0.3316679005091329,13.165573536134064,15.0,13.48312370239969,2003,6,51.30761,4.51984,,,,0.46163269997094525,,5,0,10.817842165313289,6.702724524979258,-4.115117640334031,102.24184038456872
2003-07-01,,,,,,,,,,,,,,0.7420838361041128,,,,,0.44708356737333804,,,,,0.21773553987840738,,,,,0.5010295039491827,,19.26061509642931,20.01519844564791,0.17356673082285595,221.2039043294353,354.73421832301506,124.74349888043518,1013.9425685372286,0.002625434354241208,7.143025571087792,381.5559881339904,0.6507552627350153,0.2563340413713504,66.73764285650383,0.3356382245119694,13.165573536134064,15.0,13.48312370239969,2003,7,51.30761,4.51984,,,,0.43385445921667254,,5,0,8.941921413013421,6.305109317581465,-2.6368120954319565,91.31484303605008
2003-08-01,,,,,,,,,,,,0.7314279089339524,,0.7151023779953216,,,0.3694648261847642,,0.385518037196112,,,0.16835074953002824,,0.17861357728098795,,,0.4891837798155818,,0.4710156659198412,,20.195027762875235,21.6024946494468,0.11186039681515941,208.22731328548326,355.94487102581974,107.53438559893655,1016.2328845468502,0.0010481033927544497,8.041365419594932,380.87379090272924,0.600997375328084,0.25197860450248927,66.67436722534798,0.3463704825996619,13.165573536134064,15.0,13.48312370239969,2003,8,51.30761,4.51984,,0.33683103273095527,,0.35689754649514005,,5,0,6.777017296642689,5.203617871152367,-1.5733994254903223,75.79486372875084
2003-09-01,,,,,,,,,,,0.6148452849938767,0.6974246327560234,,0.7241216525479959,,0.3179949877693875,0.3241966616824275,,0.3683398192001564,,0.13991042064397036,0.14207173739348447,,0.16777210438732962,,0.36275412676579877,0.45135538103953643,,0.4810528193683819,,15.481937820229001,16.175699155882352,0.16379474919893922,151.9035010449399,324.40031665435214,61.48751036429097,1018.494412004178,0.0011910789883128167,5.179576644787473,381.6673662243228,0.6689337270341208,0.26425611273964716,69.94256415406032,0.28412079251851186,13.165573536134064,15.0,13.48312370239969,2003,9,51.30761,4.51984,0.2724937347117344,0.28024582710303436,,0.33542477400019544,,5,0,4.135550533724851,3.7826709040644886,-0.3528796296603627,39.777575041133375
2003-10-01,,,,,,,,,,,0.5716018353404918,,,0.7114915344706891,,0.28113408665023126,,,0.33274109103684013,,0.11968462420259714,,,0.14709941698426043,,0.3220972379930002,,,0.46705384569510405,,8.301910961155613,8.861822405935511,0.21978579494144432,84.02400505346121,294.932724487256,15.22955588276347,1011.7108095040414,0.001955552264520792,2.358364900732118,385.9738144862587,0.6335291910532334,0.2550160623461665,72.74649560932905,0.15036742362371733,13.165573536134064,15.0,13.48312370239969,2003,10,51.30761,4.51984,0.22641760831278906,,,0.29092636379605014,,5,0,0.6990521962054598,2.086857555957856,1.387805359752396,7.058772230211433
2003-11-01,,,,,,,,,,,,,,0.5858068776640221,,,,,0.2545048159310849,,,,,0.10418688589011049,,,,,0.3304516400066632,,8.373844192641817,8.204247312791912,0.24455171364164513,42.20781435122832,308.9424233068337,-5.916395451578572,1012.7927279275607,0.0014461301927057898,1.454558298604772,395.8082801081883,0.28509333120612634,0.2617356071764614,62.70449891417042,0.1519404807611977,13.165573536134064,15.0,13.48312370239969,2003,11,51.30761,4.51984,,,,0.19313101991385614,,5,0,-1.0169244797099184,1.1529396335753703,2.1698641132852887,-1.2759441823175859
2003-12-01,,,,,,,,,,,,,,0.49433868261211666,,,,,0.17363179060688508,,,,,0.06615746564630566,,,,,0.2628994815666963,,4.123116394793673,4.093978786731551,0.2749410834405144,26.08117485638945,292.87980127891814,-15.079447650354897,1015.9230695500237,0.0027493041946724315,1.0145432683175781,398.7366716162373,0.23266438070525,0.235590676322792,66.60563915541049,0.050888240289374116,13.165573536134064,15.0,13.48312370239969,2003,12,51.30761,4.51984,,,,0.09203973825860634,,5,0,-1.730276576410049,0.08670374053092746,1.8169803169409764,-1.2759441823175859
2004-01-01,3.5521242483870976,0.9099462580645161,-7.194929225806449,0.9099462580645161,1.9629808709677414,0.8877688387096775,0.11295551612903228,0.7919473064516128,2.0867400000000003,3.956923870967743,0.4490057924950076,,,0.43489952803289317,,0.15816518648204814,,,0.15224877398538103,,0.05695725129695613,,,0.057838105117694306,,0.1989184585524086,,,0.2249021140626219,,3.5418981043206923,3.3399334574019597,0.29368662500117326,27.30898804683634,293.1234828738398,-11.960416521348447,1007.4438272342246,0.0034458227787346725,1.0911615187562091,391.5418316715251,0.2651265957674723,0.22934497851735372,68.9339508988178,0.03579094703165715,13.165573536134064,15.0,13.48312370239969,2004,1,51.30761,4.51984,0.07270648310256017,,,0.06531096748172628,,5,1,-1.7760881157857047,-0.09214995463952681,1.683938161146178,-1.2759441823175859
2004-02-01,5.6641544827586205,1.0,3.458070448275862,1.0,1.588486631034483,1.0,0.8864427158620691,1.1609376896551724,2.4480641379310355,2.9145451724137925,,,,0.43768089143547734,,,,,0.1848678519777309,,,,,0.07339092953798768,,,,,0.22349987810661692,,4.898220348661476,4.938895766629004,0.28006981269803644,60.93778327060513,293.3798996349187,8.666255831167767,1018.1340642966342,0.002123868603260891,1.7831961878231763,392.44197094173535,0.26763374185757094,0.23684172181482235,77.19651946480133,0.07054260060889206,13.165573536134064,15.0,13.48312370239969,2004,2,51.30761,4.51984,,,,0.10608481497216361,,5,1,-1.1154903267050729,0.2638948741590455,1.3793852008641183,0.7133509753754407
2004-03-01,6.891366522580647,1.0,28.7224635483871,1.0,0.6520431161290324,0.906586,1.7661901612903226,1.964286419354839,2.4427767741935478,3.084629677419355,,0.5711402672201473,,0.4332342621408668,,,0.24975444301656333,,0.20033109776407795,,,0.10158238608640716,,0.07932780359695131,,,0.3151032716238385,,0.20159357689406943,,5.8482530858915664,5.615323462703204,0.26978956231027845,118.31606805499933,285.0505988407068,44.91852524650393,1018.9765753195808,0.0014568082047756506,2.162114895634514,393.1130227560874,0.385076865391826,0.24212169398738873,79.38066093472908,0.09388563875278366,13.165573536134064,15.0,13.48312370239969,2004,3,51.30761,4.51984,,0.18719305377070417,,0.12541387220509742,,5,1,0.08275551162728283,0.43673135284230424,0.3539758412150214,9.149931460388784
2004-04-01,10.2436596,0.9826389333333334,44.80969233333333,0.9847222333333333,0.055757683333333356,0.5465277666666667,2.8417825666666667,2.003544966666667,2.938058666666667,1.7292317333333331,0.43015768336318505,,,0.5826091692679735,,0.14792894053640096,,,0.2900479319996754,,0.05239453192868292,,,0.1242835578511197,,0.18295239696849913,,,0.32734457121633237,,10.282991480432308,10.44715957934441,0.2376778547156405,168.72446811151633,306.0137220956477,84.11195731608784,1011.2930146063497,0.001709714770461064,3.4745804720569358,393.0828679638506,0.4108539557555306,0.26104200448047005,78.01463004312289,0.19196641901661118,13.165573536134064,15.0,13.48312370239969,2004,4,51.30761,4.51984,0.05991117567050119,,,0.23755991499959422,,5,1,3.0433517888602957,1.8146102380894769,-1.2287415507708188,35.04971381243174
2004-05-01,26.11159193548387,0.9959677741935484,59.77200322580645,0.9966398064516129,-2.404689612903226,0.9932796129032259,5.6586741935483875,4.303221612903226,3.2083022580645157,0.8638222258064514,0.5703029472157397,0.49729053702781817,,0.720724907934944,,0.2850565573308857,0.20632318718923123,,0.4425331378085379,,0.12307218477257939,0.07965677617251153,,0.21590532810276553,,0.3144981856685646,0.24237695188670755,,0.4773371236494966,,12.276723275597352,13.119209684063414,0.20300257444045072,201.4435053001641,317.9841466078043,109.41471648476389,1014.2521771996252,0.0014941567321236267,4.104342345023403,395.29464469205345,0.5766993411537843,0.26605265329610434,76.54686883554027,0.23021910438197465,13.165573536134064,15.0,13.48312370239969,2004,5,51.30761,4.51984,0.2313206966636071,0.13290398398653902,,0.42816642226067236,,5,1,7.64650179963721,4.42258588050607,-3.223915919131141,66.30400419354969
2004-06-01,35.622077999999995,0.9569444333333333,51.32978433333333,0.9569444333333333,-2.618710233333333,0.95625,6.715954999999998,5.842263000000002,4.207881666666667,2.4070507000000005,0.6367371262056181,,,0.7451017578967433,,0.33438697799892897,,,0.4628154501412694,,0.1486732696411171,,,0.22856037248866565,,0.3846081980254682,,,0.5043546523192015,,16.078234910290586,16.722941095345693,0.19816183933639095,221.6775831425364,339.6997615057986,127.15774600308323,1015.6683967506444,0.002138246325153039,5.111554089619555,388.0831641010097,0.6007274090738657,0.26661832681495984,69.18160612943588,0.29311545826936297,13.165573536134064,15.0,13.48312370239969,2004,6,51.30761,4.51984,0.2929837224986612,,,0.45351931267658674,,5,1,9.499611901916063,5.729365061436587,-3.7702468404794764,88.10730688042149
2004-07-01,36.7445870967742,0.8091398161290323,38.42346980645161,0.9979839032258064,-2.144614322580645,0.7728494935483871,5.870477096774194,5.113457096774194,3.8841680645161287,1.232340258064516,0.5735030462348927,0.7781174404074986,,0.7767893786970601,,0.24313684431265636,0.4114671651716705,,0.4739741186375809,,0.09878818332274326,0.19365004124175633,,0.23483516666396792,,0.32014569521638414,0.540928159629481,,0.5392573130404026,,17.3212860661209,17.93181708252899,0.22415424382555832,211.28188500883985,347.8697644224502,120.37080760617076,1014.2506070890142,0.0026714076544998196,5.000737596355132,381.78571858799415,0.6281706974128234,0.264886527944514,64.00453114969729,0.3108237845228136,13.165573536134064,15.0,13.48312370239969,2004,7,51.30761,4.51984,0.17892105539082045,0.3893339564645881,,0.4674676482969761,,5,1,9.25622195702054,6.282589882317273,-2.973632074703266,90.47102832857877
2004-08-01,38.09894516129033,0.22110216129032256,41.70777612903226,0.22110216129032256,-1.9622979677419352,0.2204300967741935,5.900315806451613,5.226060967741935,3.7185832258064515,2.5766578064516135,0.4286205132968133,0.6278275911048201,,0.7452187370451079,,0.29839934110923666,0.336509234781812,,0.41406595055863427,,0.1397369142534914,0.15012796615889043,,0.19588345450752254,,0.18167618678566166,0.3749474084551842,,0.5045153721292245,,19.183768485475145,19.73536040361501,0.2095504826122792,178.08561831969635,361.21785969748254,97.24801873989067,1009.7590999660795,0.003586961477852067,5.896583198630093,377.9870763643523,0.6935240237827415,0.2586716444971171,61.99666331575474,0.3347201778226677,13.165573536134064,15.0,13.48312370239969,2004,8,51.30761,4.51984,0.2479991763865458,0.295636543477265,,0.39258243819829286,,5,1,6.1840450241946066,5.537346638549029,-0.6466983856455775,71.22586210328953
2004-09-01,28.957473333333336,0.9256944333333333,10.543675333333336,0.9340277666666666,-0.5512638033333334,0.9243055333333333,3.828994000000001,4.014679,3.23334,3.586917333333333,0.7344575619509747,0.7546828970545005,,0.7372412570344588,,0.3478247700764312,0.36734119068501375,,0.3851112467925929,,0.15577293285968588,0.1670153007155079,,0.17783616040093186,,0.49255126812670014,0.5150259823490897,,0.49564725873600146,,15.923197554925405,16.1902409989413,0.2081684772735492,138.42494732186245,336.5880011864009,61.00058279455834,1017.0312037019498,0.0017938010817926222,4.801442395250618,377.86458610035197,0.5398139295088114,0.26452940945241477,66.18952460222924,0.2908080245263895,13.165573536134064,15.0,13.48312370239969,2004,9,51.30761,4.51984,0.309780962595539,0.3341764883562671,,0.35638905849074115,,5,1,3.864496072347362,4.171954440504988,0.3074583681576266,40.85229743354368
2004-10-01,13.419696129032253,0.9596774193548387,8.68977483870968,0.9764785161290322,0.31764106451612906,0.9576613225806452,2.517655419354839,2.8294322580645157,2.8290029032258066,3.984567741935485,,,,0.7163178942398155,,,,,0.317848892471159,,,,,0.1396672817668293,,,,,0.472378360766136,,12.086153987032201,12.210242965050169,0.22981669445748404,85.7606937298426,316.5000377606712,19.214351303915755,1008.2202484343817,0.0012962154131419962,3.1101894514036537,384.2961066534017,0.46073189050555025,0.26665830168295324,68.17279413831527,0.2267193716669502,13.165573536134064,15.0,13.48312370239969,2004,10,51.30761,4.51984,,,,0.2723111155889487,,5,1,0.8589218865657945,2.431631178316981,1.5727092917511865,10.437799989533346
2004-11-01,5.664238266666667,0.9659722233333333,-4.38264273,0.9590277566666666,2.0367258666666666,0.90763889,0.6608054000000002,1.1012853666666669,2.7730476666666664,3.2228346666666665,,,,0.6381108461511018,,,,,0.24251632627527836,,,,,0.0986016730265662,,,,,0.38647565606155854,,6.644184420721503,6.879841620097322,0.260073757407106,36.95495021480233,308.142067767022,-3.5575653521286825,1019.5230101908842,0.0022054379578767755,1.274498634597065,393.4405558626125,0.4144457106390738,0.2520598293412769,63.91335139679687,0.11280889690876873,13.165573536134064,15.0,13.48312370239969,2004,11,51.30761,4.51984,,,,0.17814540784409794,,5,1,-1.2526484008562107,0.883356347548754,2.1360047484049645,-1.2759441823175859
2004-12-01,0.91882321483871,0.9912634193548386,-6.567581483870969,0.9825268709677419,0.4500053870967741,0.3534946129032258,1.364025709677419,0.9026812580645162,1.7703174193548388,1.776498387096774,,,,0.6173356306317346,,,,,0.20656449284074319,,,,,0.08080268281550514,,,,,0.3646136690938279,,3.1771740017887504,3.1712133072195767,0.27010144878912395,24.36635642626986,291.87465598216323,-13.589551404492925,1017.0895007541812,0.0019224545027737552,0.7191498212150073,405.04044184122523,0.27493837171586116,0.23003940446896756,62.16612066515955,0.026159896052451292,13.165573536134064,15.0,13.48312370239969,2004,12,51.30761,4.51984,,,,0.13320561605092898,,5,1,-1.7025820599730839,0.30142044851985544,2.004002508492939,-1.2759441823175859
2005-01-01,,,,,,,,,,,,,,0.5919683642623882,,,,,0.20685846445882303,,,,,0.08033153766322793,,,,,0.33679364262115624,,4.922298282661775,4.605332423483855,0.27323594736045576,37.295185357457484,288.2156424411377,-13.675519476159456,1019.4964756532054,0.0014045001226399558,1.470758890152473,389.9074573383999,0.4028883419708425,0.23824844884160726,71.6950063904312,0.07114437580546355,13.165573536134064,15.0,13.48312370239969,2005,1,51.30761,4.51984,,,,0.1335730805735288,,5,-1,-1.431613728100592,0.3979116283268731,1.8295253564274652,-1.2759441823175859
2005-02-01,,,,,,,,,,,0.4305383407091098,,,0.5738361649772482,,0.11504765127619848,,,0.21913862598626868,,0.038701729856346734,,,0.08611862735661455,,0.1832690419389539,,,0.3179386322717734,,2.407425428888609,2.659474529864456,0.2826069946023005,65.61124078115813,277.0484689823164,9.036751188326479,1017.654733413351,0.0024042841898101806,1.3256034859890573,396.2914563452712,0.3505798527622738,0.21852102385144734,78.06478011085167,0.005435588249853236,13.165573536134064,15.0,13.48312370239969,2005,2,51.30761,4.51984,0.018809564095248095,,,0.14892328248283584,,5,-1,-0.982414953983408,0.34895681485772834,1.3313717688411364,1.7240093773096683
2005-03-01,,,,,,,,,,,,,,0.5646485012087619,,,,,0.224345457577079,,,,,0.08883013085443092,,,,,0.3086644806589152,,6.602159293240875,6.376530749960123,0.26800124891705185,106.85418055513527,300.17701996186463,42.43079875384516,1014.4555455578126,0.001660499514502523,1.9334486223993574,395.6867753762026,0.32232330333708287,0.24860269481250166,74.73322459815307,0.11182419063137312,13.165573536134064,15.0,13.48312370239969,2005,3,51.30761,4.51984,,,,0.15543182197134875,,5,-1,0.18835857334565023,0.6800000928140532,0.49164151946840295,14.480088740028524
2005-04-01,21.88673536666666,0.9986111,39.227940633333326,1.0,-0.17910098666666663,0.9972222666666667,2.300942866666667,2.739567666666667,2.164523666666667,2.094418633333334,0.579462074817731,,,0.6099722347098482,,0.25540715606801745,,,0.2880142827666788,,0.10453731422241846,,,0.12225302326958329,,0.32370144674602574,,,0.35624000262159594,,10.352403853650788,10.490801840853816,0.26640098144925134,163.66858151312505,310.7121338828095,84.49850854749697,1012.4517491257188,0.002468283230166998,2.9970097712228,398.1385614441939,0.40521077722427556,0.2642268027235297,74.99364526589163,0.1933590776960361,13.165573536134064,15.0,13.48312370239969,2005,4,51.30761,4.51984,0.1942589450850218,,,0.23501785345834847,,5,-1,2.911421408854195,1.7745648733440502,-1.136856535510145,37.896812368092114
